time[s],Xcg[m],Xcp[m]
12.167,1.8509,2.1215
12.168,1.8509,2.1214
12.169,1.8509,2.1213
12.17,1.8509,2.1212
12.171,1.8509,2.1211
12.172,1.8509,2.121
12.173,1.8509,2.121
12.174,1.8509,2.1209
12.175,1.8509,2.1208
12.176,1.8509,2.1207
12.177,1.8509,2.1206
12.178,1.8509,2.1205
12.179,1.8509,2.1204
12.18,1.8509,2.1203
12.181,1.8509,2.1202
12.182,1.8509,2.1201
12.183,1.8509,2.12
12.184,1.8509,2.1199
12.185,1.8509,2.1199
12.186,1.8509,2.1198
12.187,1.8509,2.1197
12.188,1.8509,2.1196
12.189,1.8509,2.1195
12.19,1.8509,2.1194
12.191,1.8509,2.1193
12.192,1.8509,2.1193
12.193,1.8509,2.1192
12.194,1.8509,2.1191
12.195,1.8509,2.119
12.196,1.8509,2.1189
12.197,1.8509,2.1188
12.198,1.8509,2.1187
12.199,1.8509,2.1187
12.2,1.8509,2.1186
12.201,1.8509,2.1185
12.202,1.8509,2.1184
12.203,1.8509,2.1183
12.204,1.8509,2.1182
12.205,1.8509,2.1181
12.206,1.8509,2.1181
12.207,1.8509,2.118
12.208,1.8509,2.1179
12.209,1.8509,2.1178
12.21,1.8509,2.1177
12.211,1.8509,2.1176
12.212,1.8509,2.1175
12.213,1.8509,2.1174
12.214,1.8509,2.1174
12.215,1.8509,2.1173
12.216,1.8509,2.1172
12.217,1.8509,2.1171
12.218,1.8509,2.117
12.219,1.8509,2.1169
12.22,1.8509,2.1168
12.221,1.8509,2.1168
12.222,1.8509,2.1167
12.223,1.8509,2.1166
12.224,1.8509,2.1165
12.225,1.8509,2.1164
12.226,1.8509,2.1163
12.227,1.8509,2.1162
12.228,1.8509,2.1162
12.229,1.8509,2.1161
12.23,1.8509,2.116
12.231,1.8509,2.1159
12.232,1.8509,2.1158
12.233,1.8509,2.1158
12.234,1.8509,2.1157
12.235,1.8509,2.1156
12.236,1.8509,2.1156
12.237,1.8509,2.1155
12.238,1.8509,2.1154
12.239,1.8509,2.1154
12.24,1.8509,2.1153
12.241,1.8509,2.1152
12.242,1.8509,2.1152
12.243,1.8509,2.1151
12.244,1.8509,2.115
12.245,1.8509,2.115
12.246,1.8509,2.1149
12.247,1.8509,2.1148
12.248,1.8509,2.1148
12.249,1.8509,2.1147
12.25,1.8509,2.1146
12.251,1.8509,2.1146
12.252,1.8509,2.1145
12.253,1.8509,2.1144
12.254,1.8509,2.1144
12.255,1.8509,2.1143
12.256,1.8509,2.1143
12.257,1.8509,2.1142
12.258,1.8509,2.1141
12.259,1.8509,2.1141
12.26,1.8509,2.114
12.261,1.8509,2.1139
12.262,1.8509,2.1139
12.263,1.8509,2.1138
12.264,1.8509,2.1137
12.265,1.8509,2.1137
12.266,1.8509,2.1136
12.267,1.8509,2.1135
12.268,1.8509,2.1135
12.269,1.8509,2.1134
12.27,1.8509,2.1133
12.271,1.8509,2.1133
12.272,1.8509,2.1132
12.273,1.8509,2.1131
12.274,1.8509,2.1131
12.275,1.8509,2.113
12.276,1.8509,2.1129
12.277,1.8509,2.1129
12.278,1.8509,2.1128
12.279,1.8509,2.1127
12.28,1.8509,2.1127
12.281,1.8509,2.1126
12.282,1.8509,2.1126
12.283,1.8509,2.1125
12.284,1.8509,2.1125
12.285,1.8509,2.1125
12.286,1.8509,2.1125
12.287,1.8509,2.1124
12.288,1.8509,2.1124
12.289,1.8509,2.1124
12.29,1.8509,2.1124
12.291,1.8509,2.1123
12.292,1.8509,2.1123
12.293,1.8509,2.1123
12.294,1.8509,2.1123
12.295,1.8509,2.1122
12.296,1.8509,2.1122
12.297,1.8509,2.1122
12.298,1.8509,2.1122
12.299,1.8509,2.1121
12.3,1.8509,2.1121
12.301,1.8509,2.1121
12.302,1.8509,2.1121
12.303,1.8509,2.112
12.304,1.8509,2.112
12.305,1.8509,2.112
12.306,1.8509,2.112
12.307,1.8509,2.1119
12.308,1.8509,2.1119
12.309,1.8509,2.1119
12.31,1.8509,2.1118
12.311,1.8509,2.1118
12.312,1.8509,2.1118
12.313,1.8509,2.1118
12.314,1.8509,2.1117
12.315,1.8509,2.1117
12.316,1.8509,2.1117
12.317,1.8509,2.1117
12.318,1.8509,2.1116
12.319,1.8509,2.1116
12.32,1.8509,2.1116
12.321,1.8509,2.1116
12.322,1.8509,2.1115
12.323,1.8509,2.1115
12.324,1.8509,2.1115
12.325,1.8509,2.1115
12.326,1.8509,2.1114
12.327,1.8509,2.1114
12.328,1.8509,2.1114
12.329,1.8509,2.1114
12.33,1.8509,2.1113
12.331,1.8509,2.1113
12.332,1.8509,2.1113
12.333,1.8509,2.1113
12.334,1.8509,2.1113
12.335,1.8509,2.1113
12.336,1.8509,2.1113
12.337,1.8509,2.1113
12.338,1.8509,2.1113
12.339,1.8509,2.1113
12.34,1.8509,2.1113
12.341,1.8509,2.1113
12.342,1.8509,2.1113
12.343,1.8509,2.1113
12.344,1.8509,2.1112
12.345,1.8509,2.1112
12.346,1.8509,2.1112
12.347,1.8509,2.1112
12.348,1.8509,2.1112
12.349,1.8509,2.1112
12.35,1.8509,2.1112
12.351,1.8509,2.1112
12.352,1.8509,2.1112
12.353,1.8509,2.1112
12.354,1.8509,2.1112
12.355,1.8509,2.1112
12.356,1.8509,2.1112
12.357,1.8509,2.1112
12.358,1.8509,2.1112
12.359,1.8509,2.1112
12.36,1.8509,2.1112
12.361,1.8509,2.1112
12.362,1.8509,2.1112
12.363,1.8509,2.1112
12.364,1.8509,2.1112
12.365,1.8509,2.1112
12.366,1.8509,2.1112
12.367,1.8509,2.1112
12.368,1.8509,2.1112
12.369,1.8509,2.1111
12.37,1.8509,2.1111
12.371,1.8509,2.1111
12.372,1.8509,2.1111
12.373,1.8509,2.1111
12.374,1.8509,2.1111
12.375,1.8509,2.1111
12.376,1.8509,2.1111
12.377,1.8509,2.1111
12.378,1.8509,2.1111
12.379,1.8509,2.1111
12.38,1.8509,2.1111
12.381,1.8509,2.1111
12.382,1.8509,2.1111
12.383,1.8509,2.1111
12.384,1.8509,2.1111
12.385,1.8509,2.1111
12.386,1.8509,2.1111
12.387,1.8509,2.1111
12.388,1.8509,2.1111
12.389,1.8509,2.1111
12.39,1.8509,2.1111
12.391,1.8509,2.1111
12.392,1.8509,2.1111
12.393,1.8509,2.1111
12.394,1.8509,2.1111
12.395,1.8509,2.1111
12.396,1.8509,2.1111
12.397,1.8509,2.1111
12.398,1.8509,2.1111
12.399,1.8509,2.1111
12.4,1.8509,2.1111
12.401,1.8509,2.1111
12.402,1.8509,2.1111
12.403,1.8509,2.1111
12.404,1.8509,2.1111
12.405,1.8509,2.1111
12.406,1.8509,2.1112
12.407,1.8509,2.1112
12.408,1.8509,2.1112
12.409,1.8509,2.1112
12.41,1.8509,2.1112
12.411,1.8509,2.1112
12.412,1.8509,2.1112
12.413,1.8509,2.1112
12.414,1.8509,2.1112
12.415,1.8509,2.1112
12.416,1.8509,2.1112
12.417,1.8509,2.1112
12.418,1.8509,2.1112
12.419,1.8509,2.1112
12.42,1.8509,2.1112
12.421,1.8509,2.1112
12.422,1.8509,2.1112
12.423,1.8509,2.1112
12.424,1.8509,2.1112
12.425,1.8509,2.1112
12.426,1.8509,2.1112
12.427,1.8509,2.1112
12.428,1.8509,2.1112
12.429,1.8509,2.1112
12.43,1.8509,2.1112
12.431,1.8509,2.1112
12.432,1.8509,2.1113
12.433,1.8509,2.1113
12.434,1.8509,2.1114
12.435,1.8509,2.1114
12.436,1.8509,2.1115
12.437,1.8509,2.1116
12.438,1.8509,2.1116
12.439,1.8509,2.1117
12.44,1.8509,2.1118
12.441,1.8509,2.1118
12.442,1.8509,2.1119
12.443,1.8509,2.1119
12.444,1.8509,2.112
12.445,1.8509,2.1121
12.446,1.8509,2.1121
12.447,1.8509,2.1122
12.448,1.8509,2.1123
12.449,1.8509,2.1123
12.45,1.8509,2.1124
12.451,1.8509,2.1124
12.452,1.8509,2.1125
12.453,1.8509,2.1126
12.454,1.8509,2.1126
12.455,1.8509,2.1127
12.456,1.8509,2.1128
12.457,1.8509,2.1128
12.458,1.8509,2.1129
12.459,1.8509,2.1129
12.46,1.8509,2.113
12.461,1.8509,2.1131
12.462,1.8509,2.1131
12.463,1.8509,2.1132
12.464,1.8509,2.1132
12.465,1.8509,2.1133
12.466,1.8509,2.1134
12.467,1.8509,2.1134
12.468,1.8509,2.1135
12.469,1.8509,2.1136
12.47,1.8509,2.1136
12.471,1.8509,2.1137
12.472,1.8509,2.1137
12.473,1.8509,2.1138
12.474,1.8509,2.1139
12.475,1.8509,2.1139
12.476,1.8509,2.114
12.477,1.8509,2.1141
12.478,1.8509,2.1141
12.479,1.8509,2.1142
12.48,1.8509,2.1142
12.481,1.8509,2.1143
12.482,1.8509,2.1144
12.483,1.8509,2.1144
12.484,1.8509,2.1145
12.485,1.8509,2.1146
12.486,1.8509,2.1147
12.487,1.8509,2.1147
12.488,1.8509,2.1148
12.489,1.8509,2.1149
12.49,1.8509,2.1149
12.491,1.8509,2.115
12.492,1.8509,2.1151
12.493,1.8509,2.1151
12.494,1.8509,2.1152
12.495,1.8509,2.1153
12.496,1.8509,2.1153
12.497,1.8509,2.1154
12.498,1.8509,2.1155
12.499,1.8509,2.1156
12.5,1.8509,2.1156
12.501,1.8509,2.1157
12.502,1.8509,2.1158
12.503,1.8509,2.1158
12.504,1.8509,2.1159
12.505,1.8509,2.116
12.506,1.8509,2.116
12.507,1.8509,2.1161
12.508,1.8509,2.1162
12.509,1.8509,2.1163
12.51,1.8509,2.1163
12.511,1.8509,2.1164
12.512,1.8509,2.1165
12.513,1.8509,2.1165
12.514,1.8509,2.1166
12.515,1.8509,2.1167
12.516,1.8509,2.1167
12.517,1.8509,2.1168
12.518,1.8509,2.1169
12.519,1.8509,2.117
12.52,1.8509,2.117
12.521,1.8509,2.1171
12.522,1.8509,2.1172
12.523,1.8509,2.1172
12.524,1.8509,2.1173
12.525,1.8509,2.1174
12.526,1.8509,2.1174
12.527,1.8509,2.1175
12.528,1.8509,2.1176
12.529,1.8509,2.1177
12.53,1.8509,2.1177
12.531,1.8509,2.1178
12.532,1.8509,2.1179
12.533,1.8509,2.1179
12.534,1.8509,2.118
12.535,1.8509,2.1181
12.536,1.8509,2.1181
12.537,1.8509,2.1182
12.538,1.8509,2.1183
12.539,1.8509,2.1184
12.54,1.8509,2.1184
12.541,1.8509,2.1185
12.542,1.8509,2.1186
12.543,1.8509,2.1186
12.544,1.8509,2.1187
12.545,1.8509,2.1188
12.546,1.8509,2.1188
12.547,1.8509,2.1189
12.548,1.8509,2.119
12.549,1.8509,2.1191
12.55,1.8509,2.1191
12.551,1.8509,2.1192
12.552,1.8509,2.1193
12.553,1.8509,2.1193
12.554,1.8509,2.1194
12.555,1.8509,2.1195
12.556,1.8509,2.1196
12.557,1.8509,2.1196
12.558,1.8509,2.1197
12.559,1.8509,2.1198
12.56,1.8509,2.1198
12.561,1.8509,2.1199
12.562,1.8509,2.12
12.563,1.8509,2.12
12.564,1.8509,2.1201
12.565,1.8509,2.1202
12.566,1.8509,2.1203
12.567,1.8509,2.1203
12.568,1.8509,2.1204
12.569,1.8509,2.1205
12.57,1.8509,2.1205
12.571,1.8509,2.1206
12.572,1.8509,2.1207
12.573,1.8509,2.1207
12.574,1.8509,2.1208
12.575,1.8509,2.1209
12.576,1.8509,2.121
12.577,1.8509,2.121
12.578,1.8509,2.1211
12.579,1.8509,2.1212
12.58,1.8509,2.1212
12.581,1.8509,2.1213
12.582,1.8509,2.1214
12.583,1.8509,2.1215
12.584,1.8509,2.1215
12.585,1.8509,2.1216
12.586,1.8509,2.1217
12.587,1.8509,2.1218
12.588,1.8509,2.1218
12.589,1.8509,2.1219
12.59,1.8509,2.122
12.591,1.8509,2.1221
12.592,1.8509,2.1221
12.593,1.8509,2.1222
12.594,1.8509,2.1223
12.595,1.8509,2.1224
12.596,1.8509,2.1224
12.597,1.8509,2.1225
12.598,1.8509,2.1226
12.599,1.8509,2.1227
12.6,1.8509,2.1227
12.601,1.8509,2.1228
12.602,1.8509,2.1229
12.603,1.8509,2.123
12.604,1.8509,2.123
12.605,1.8509,2.1231
12.606,1.8509,2.1232
12.607,1.8509,2.1233
12.608,1.8509,2.1234
12.609,1.8509,2.1234
12.61,1.8509,2.1235
12.611,1.8509,2.1236
12.612,1.8509,2.1237
12.613,1.8509,2.1237
12.614,1.8509,2.1238
12.615,1.8509,2.1239
12.616,1.8509,2.124
12.617,1.8509,2.124
12.618,1.8509,2.1241
12.619,1.8509,2.1242
12.62,1.8509,2.1243
12.621,1.8509,2.1243
12.622,1.8509,2.1244
12.623,1.8509,2.1245
12.624,1.8509,2.1246
12.625,1.8509,2.1246
12.626,1.8509,2.1247
12.627,1.8509,2.1248
12.628,1.8509,2.1249
12.629,1.8509,2.1249
12.63,1.8509,2.125
12.631,1.8509,2.1251
12.632,1.8509,2.1251
12.633,1.8509,2.1252
12.634,1.8509,2.1252
12.635,1.8509,2.1252
12.636,1.8509,2.1252
12.637,1.8509,2.1253
12.638,1.8509,2.1253
12.639,1.8509,2.1253
12.64,1.8509,2.1254
12.641,1.8509,2.1254
12.642,1.8509,2.1254
12.643,1.8509,2.1254
12.644,1.8509,2.1255
12.645,1.8509,2.1255
12.646,1.8509,2.1255
12.647,1.8509,2.1255
12.648,1.8509,2.1256
12.649,1.8509,2.1256
12.65,1.8509,2.1256
12.651,1.8509,2.1257
12.652,1.8509,2.1257
12.653,1.8509,2.1257
12.654,1.8509,2.1257
12.655,1.8509,2.1258
12.656,1.8509,2.1258
12.657,1.8509,2.1258
12.658,1.8509,2.1259
12.659,1.8509,2.1259
12.66,1.8509,2.1259
12.661,1.8509,2.1259
12.662,1.8509,2.126
12.663,1.8509,2.126
12.664,1.8509,2.126
12.665,1.8509,2.1261
12.666,1.8509,2.1261
12.667,1.8509,2.1261
12.668,1.8509,2.1261
12.669,1.8509,2.1262
12.67,1.8509,2.1262
12.671,1.8509,2.1262
12.672,1.8509,2.1262
12.673,1.8509,2.1263
12.674,1.8509,2.1263
12.675,1.8509,2.1263
12.676,1.8509,2.1264
12.677,1.8509,2.1264
12.678,1.8509,2.1264
12.679,1.8509,2.1264
12.68,1.8509,2.1265
12.681,1.8509,2.1265
12.682,1.8509,2.1264
12.683,1.8509,2.1264
12.684,1.8509,2.1263
12.685,1.8509,2.1263
12.686,1.8509,2.1262
12.687,1.8509,2.1261
12.688,1.8509,2.1261
12.689,1.8509,2.126
12.69,1.8509,2.126
12.691,1.8509,2.1259
12.692,1.8509,2.1258
12.693,1.8509,2.1258
12.694,1.8509,2.1257
12.695,1.8509,2.1257
12.696,1.8509,2.1256
12.697,1.8509,2.1255
12.698,1.8509,2.1255
12.699,1.8509,2.1254
12.7,1.8509,2.1254
12.701,1.8509,2.1253
12.702,1.8509,2.1252
12.703,1.8509,2.1252
12.704,1.8509,2.1251
12.705,1.8509,2.1251
12.706,1.8509,2.125
12.707,1.8509,2.1249
12.708,1.8509,2.1249
12.709,1.8509,2.1248
12.71,1.8509,2.1248
12.711,1.8509,2.1247
12.712,1.8509,2.1246
12.713,1.8509,2.1246
12.714,1.8509,2.1245
12.715,1.8509,2.1245
12.716,1.8509,2.1244
12.717,1.8509,2.1243
12.718,1.8509,2.1243
12.719,1.8509,2.1242
12.72,1.8509,2.1242
12.721,1.8509,2.1241
12.722,1.8509,2.124
12.723,1.8509,2.124
12.724,1.8509,2.1239
12.725,1.8509,2.1239
12.726,1.8509,2.1238
12.727,1.8509,2.1237
12.728,1.8509,2.1237
12.729,1.8509,2.1236
12.73,1.8509,2.1236
12.731,1.8509,2.1235
12.732,1.8509,2.1234
12.733,1.8509,2.1234
12.734,1.8509,2.1233
12.735,1.8509,2.1233
12.736,1.8509,2.1232
12.737,1.8509,2.1231
12.738,1.8509,2.1231
12.739,1.8509,2.123
12.74,1.8509,2.1229
12.741,1.8509,2.1229
12.742,1.8509,2.1228
12.743,1.8509,2.1228
12.744,1.8509,2.1227
12.745,1.8509,2.1226
12.746,1.8509,2.1226
12.747,1.8509,2.1225
12.748,1.8509,2.1224
12.749,1.8509,2.1224
12.75,1.8509,2.1223
12.751,1.8509,2.1223
12.752,1.8509,2.1222
12.753,1.8509,2.1221
12.754,1.8509,2.1221
12.755,1.8509,2.122
12.756,1.8509,2.122
12.757,1.8509,2.1219
12.758,1.8509,2.1218
12.759,1.8509,2.1218
12.76,1.8509,2.1217
12.761,1.8509,2.1216
12.762,1.8509,2.1216
12.763,1.8509,2.1215
12.764,1.8509,2.1215
12.765,1.8509,2.1214
12.766,1.8509,2.1213
12.767,1.8509,2.1213
12.768,1.8509,2.1212
12.769,1.8509,2.1211
12.77,1.8509,2.1211
12.771,1.8509,2.121
12.772,1.8509,2.121
12.773,1.8509,2.1209
12.774,1.8509,2.1208
12.775,1.8509,2.1208
12.776,1.8509,2.1207
12.777,1.8509,2.1206
12.778,1.8509,2.1206
12.779,1.8509,2.1205
12.78,1.8509,2.1205
12.781,1.8509,2.1204
12.782,1.8509,2.1203
12.783,1.8509,2.1203
12.784,1.8509,2.1202
12.785,1.8509,2.1202
12.786,1.8509,2.1201
12.787,1.8509,2.12
12.788,1.8509,2.12
12.789,1.8509,2.1199
12.79,1.8509,2.1198
12.791,1.8509,2.1198
12.792,1.8509,2.1197
12.793,1.8509,2.1197
12.794,1.8509,2.1196
12.795,1.8509,2.1195
12.796,1.8509,2.1195
12.797,1.8509,2.1194
12.798,1.8509,2.1193
12.799,1.8509,2.1193
12.8,1.8509,2.1192
12.801,1.8509,2.1192
12.802,1.8509,2.1191
12.803,1.8509,2.119
12.804,1.8509,2.119
12.805,1.8509,2.1189
12.806,1.8509,2.1188
12.807,1.8509,2.1188
12.808,1.8509,2.1187
12.809,1.8509,2.1187
12.81,1.8509,2.1186
12.811,1.8509,2.1185
12.812,1.8509,2.1185
12.813,1.8509,2.1184
12.814,1.8509,2.1184
12.815,1.8509,2.1183
12.816,1.8509,2.1182
12.817,1.8509,2.1182
12.818,1.8509,2.1181
12.819,1.8509,2.118
12.82,1.8509,2.118
12.821,1.8509,2.1179
12.822,1.8509,2.1179
12.823,1.8509,2.1178
12.824,1.8509,2.1177
12.825,1.8509,2.1177
12.826,1.8509,2.1176
12.827,1.8509,2.1175
12.828,1.8509,2.1175
12.829,1.8509,2.1174
12.83,1.8509,2.1174
12.831,1.8509,2.1173
12.832,1.8509,2.1173
12.833,1.8509,2.1172
12.834,1.8509,2.1172
12.835,1.8509,2.1171
12.836,1.8509,2.1171
12.837,1.8509,2.117
12.838,1.8509,2.117
12.839,1.8509,2.1169
12.84,1.8509,2.1169
12.841,1.8509,2.1169
12.842,1.8509,2.1168
12.843,1.8509,2.1168
12.844,1.8509,2.1167
12.845,1.8509,2.1167
12.846,1.8509,2.1166
12.847,1.8509,2.1166
12.848,1.8509,2.1166
12.849,1.8509,2.1165
12.85,1.8509,2.1165
12.851,1.8509,2.1164
12.852,1.8509,2.1164
12.853,1.8509,2.1163
12.854,1.8509,2.1163
12.855,1.8509,2.1162
12.856,1.8509,2.1162
12.857,1.8509,2.1162
12.858,1.8509,2.1161
12.859,1.8509,2.1161
12.86,1.8509,2.116
12.861,1.8509,2.116
12.862,1.8509,2.1159
12.863,1.8509,2.1159
12.864,1.8509,2.1158
12.865,1.8509,2.1158
12.866,1.8509,2.1158
12.867,1.8509,2.1157
12.868,1.8509,2.1157
12.869,1.8509,2.1156
12.87,1.8509,2.1156
12.871,1.8509,2.1155
12.872,1.8509,2.1155
12.873,1.8509,2.1155
12.874,1.8509,2.1154
12.875,1.8509,2.1154
12.876,1.8509,2.1153
12.877,1.8509,2.1153
12.878,1.8509,2.1152
12.879,1.8509,2.1152
12.88,1.8509,2.1151
12.881,1.8509,2.1151
12.882,1.8509,2.1151
12.883,1.8509,2.115
12.884,1.8509,2.115
12.885,1.8509,2.115
12.886,1.8509,2.1149
12.887,1.8509,2.1149
12.888,1.8509,2.1149
12.889,1.8509,2.1148
12.89,1.8509,2.1148
12.891,1.8509,2.1148
12.892,1.8509,2.1147
12.893,1.8509,2.1147
12.894,1.8509,2.1147
12.895,1.8509,2.1147
12.896,1.8509,2.1146
12.897,1.8509,2.1146
12.898,1.8509,2.1146
12.899,1.8509,2.1145
12.9,1.8509,2.1145
12.901,1.8509,2.1145
12.902,1.8509,2.1144
12.903,1.8509,2.1144
12.904,1.8509,2.1144
12.905,1.8509,2.1143
12.906,1.8509,2.1143
12.907,1.8509,2.1143
12.908,1.8509,2.1142
12.909,1.8509,2.1142
12.91,1.8509,2.1142
12.911,1.8509,2.1141
12.912,1.8509,2.1141
12.913,1.8509,2.1141
12.914,1.8509,2.114
12.915,1.8509,2.114
12.916,1.8509,2.114
12.917,1.8509,2.1139
12.918,1.8509,2.1139
12.919,1.8509,2.1139
12.92,1.8509,2.1139
12.921,1.8509,2.1138
12.922,1.8509,2.1138
12.923,1.8509,2.1138
12.924,1.8509,2.1137
12.925,1.8509,2.1137
12.926,1.8509,2.1137
12.927,1.8509,2.1136
12.928,1.8509,2.1136
12.929,1.8509,2.1136
12.93,1.8509,2.1135
12.931,1.8509,2.1135
12.932,1.8509,2.1135
12.933,1.8509,2.1135
12.934,1.8509,2.1136
12.935,1.8509,2.1136
12.936,1.8509,2.1136
12.937,1.8509,2.1136
12.938,1.8509,2.1136
12.939,1.8509,2.1136
12.94,1.8509,2.1137
12.941,1.8509,2.1137
12.942,1.8509,2.1137
12.943,1.8509,2.1137
12.944,1.8509,2.1137
12.945,1.8509,2.1138
12.946,1.8509,2.1138
12.947,1.8509,2.1138
12.948,1.8509,2.1138
12.949,1.8509,2.1138
12.95,1.8509,2.1138
12.951,1.8509,2.1139
12.952,1.8509,2.1139
12.953,1.8509,2.1139
12.954,1.8509,2.1139
12.955,1.8509,2.1139
12.956,1.8509,2.1139
12.957,1.8509,2.114
12.958,1.8509,2.114
12.959,1.8509,2.114
12.96,1.8509,2.114
12.961,1.8509,2.114
12.962,1.8509,2.1141
12.963,1.8509,2.1141
12.964,1.8509,2.1141
12.965,1.8509,2.1141
12.966,1.8509,2.1141
12.967,1.8509,2.1141
12.968,1.8509,2.1142
12.969,1.8509,2.1142
12.97,1.8509,2.1142
12.971,1.8509,2.1142
12.972,1.8509,2.1142
12.973,1.8509,2.1143
12.974,1.8509,2.1143
12.975,1.8509,2.1143
12.976,1.8509,2.1143
12.977,1.8509,2.1143
12.978,1.8509,2.1143
12.979,1.8509,2.1144
12.98,1.8509,2.1144
12.981,1.8509,2.1144
12.982,1.8509,2.1144
12.983,1.8509,2.1144
12.984,1.8509,2.1144
12.985,1.8509,2.1144
12.986,1.8509,2.1144
12.987,1.8509,2.1144
12.988,1.8509,2.1144
12.989,1.8509,2.1144
12.99,1.8509,2.1144
12.991,1.8509,2.1144
12.992,1.8509,2.1144
12.993,1.8509,2.1144
12.994,1.8509,2.1143
12.995,1.8509,2.1143
12.996,1.8509,2.1143
12.997,1.8509,2.1143
12.998,1.8509,2.1143
12.999,1.8509,2.1143
13,1.8509,2.1143
13.001,1.8509,2.1143
13.002,1.8509,2.1143
13.003,1.8509,2.1143
13.004,1.8509,2.1143
13.005,1.8509,2.1143
13.006,1.8509,2.1143
13.007,1.8509,2.1143
13.008,1.8509,2.1143
13.009,1.8509,2.1143
13.01,1.8509,2.1143
13.011,1.8509,2.1143
13.012,1.8509,2.1143
13.013,1.8509,2.1143
13.014,1.8509,2.1143
13.015,1.8509,2.1143
13.016,1.8509,2.1143
13.017,1.8509,2.1143
13.018,1.8509,2.1143
13.019,1.8509,2.1142
13.02,1.8509,2.1142
13.021,1.8509,2.1142
13.022,1.8509,2.1142
13.023,1.8509,2.1142
13.024,1.8509,2.1142
13.025,1.8509,2.1142
13.026,1.8509,2.1142
13.027,1.8509,2.1142
13.028,1.8509,2.1142
13.029,1.8509,2.1142
13.03,1.8509,2.1142
13.031,1.8509,2.1142
13.032,1.8509,2.1142
13.033,1.8509,2.1142
13.034,1.8509,2.1142
13.035,1.8509,2.1142
13.036,1.8509,2.1142
13.037,1.8509,2.1143
13.038,1.8509,2.1143
13.039,1.8509,2.1143
13.04,1.8509,2.1143
13.041,1.8509,2.1143
13.042,1.8509,2.1143
13.043,1.8509,2.1143
13.044,1.8509,2.1143
13.045,1.8509,2.1143
13.046,1.8509,2.1143
13.047,1.8509,2.1144
13.048,1.8509,2.1144
13.049,1.8509,2.1144
13.05,1.8509,2.1144
13.051,1.8509,2.1144
13.052,1.8509,2.1144
13.053,1.8509,2.1144
13.054,1.8509,2.1144
13.055,1.8509,2.1144
13.056,1.8509,2.1144
13.057,1.8509,2.1145
13.058,1.8509,2.1145
13.059,1.8509,2.1145
13.06,1.8509,2.1145
13.061,1.8509,2.1145
13.062,1.8509,2.1145
13.063,1.8509,2.1145
13.064,1.8509,2.1145
13.065,1.8509,2.1145
13.066,1.8509,2.1145
13.067,1.8509,2.1146
13.068,1.8509,2.1146
13.069,1.8509,2.1146
13.07,1.8509,2.1146
13.071,1.8509,2.1146
13.072,1.8509,2.1146
13.073,1.8509,2.1146
13.074,1.8509,2.1146
13.075,1.8509,2.1146
13.076,1.8509,2.1147
13.077,1.8509,2.1147
13.078,1.8509,2.1147
13.079,1.8509,2.1147
13.08,1.8509,2.1147
13.081,1.8509,2.1147
13.082,1.8509,2.1148
13.083,1.8509,2.1149
13.084,1.8509,2.115
13.085,1.8509,2.1151
13.086,1.8509,2.1152
13.087,1.8509,2.1153
13.088,1.8509,2.1154
13.089,1.8509,2.1155
13.09,1.8509,2.1157
13.091,1.8509,2.1158
13.092,1.8509,2.1159
13.093,1.8509,2.116
13.094,1.8509,2.1161
13.095,1.8509,2.1162
13.096,1.8509,2.1163
13.097,1.8509,2.1164
13.098,1.8509,2.1165
13.099,1.8509,2.1166
13.1,1.8509,2.1167
13.101,1.8509,2.1168
13.102,1.8509,2.1169
13.103,1.8509,2.117
13.104,1.8509,2.1171
13.105,1.8509,2.1172
13.106,1.8509,2.1174
13.107,1.8509,2.1175
13.108,1.8509,2.1176
13.109,1.8509,2.1177
13.11,1.8509,2.1178
13.111,1.8509,2.1179
13.112,1.8509,2.118
13.113,1.8509,2.1181
13.114,1.8509,2.1182
13.115,1.8509,2.1183
13.116,1.8509,2.1184
13.117,1.8509,2.1185
13.118,1.8509,2.1186
13.119,1.8509,2.1187
13.12,1.8509,2.1188
13.121,1.8509,2.1189
13.122,1.8509,2.119
13.123,1.8509,2.1192
13.124,1.8509,2.1193
13.125,1.8509,2.1194
13.126,1.8509,2.1195
13.127,1.8509,2.1196
13.128,1.8509,2.1197
13.129,1.8509,2.1198
13.13,1.8509,2.1199
13.131,1.8509,2.12
13.132,1.8509,2.1201
13.133,1.8509,2.1202
13.134,1.8509,2.1203
13.135,1.8509,2.1204
13.136,1.8509,2.1204
13.137,1.8509,2.1205
13.138,1.8509,2.1206
13.139,1.8509,2.1207
13.14,1.8509,2.1208
13.141,1.8509,2.1209
13.142,1.8509,2.121
13.143,1.8509,2.1211
13.144,1.8509,2.1211
13.145,1.8509,2.1212
13.146,1.8509,2.1213
13.147,1.8509,2.1214
13.148,1.8509,2.1215
13.149,1.8509,2.1216
13.15,1.8509,2.1217
13.151,1.8509,2.1218
13.152,1.8509,2.1218
13.153,1.8509,2.1219
13.154,1.8509,2.122
13.155,1.8509,2.1221
13.156,1.8509,2.1222
13.157,1.8509,2.1223
13.158,1.8509,2.1224
13.159,1.8509,2.1225
13.16,1.8509,2.1226
13.161,1.8509,2.1226
13.162,1.8509,2.1227
13.163,1.8509,2.1228
13.164,1.8509,2.1229
13.165,1.8509,2.123
13.166,1.8509,2.1231
13.167,1.8509,2.1232
13.168,1.8509,2.1233
13.169,1.8509,2.1233
13.17,1.8509,2.1234
